"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"Hsd17b11",0.0122069638272311,0.00561797752808989,0.0363586823759325,0.0842288242730721,0.130704365079365,0.3419977458439,0.182116872066979,0.222972972972973,0.107755102040816,0.336119402985075,0.269230769230769
"Hsd17b12",0.0638647245684981,1.18304449946042,0.137191123137343,1.23230088495575,0.0989583333333333,1.15243730628346,0.937033077268288,0.496920389777533,0.865714285714286,0.240199004975124,0.285145888594165
"Hsd17b4",0.0492614128121904,0.280200596711737,0.0944529003889735,0.321586599241467,0.0989583333333333,0.456184840800225,0.486910933632245,0.423055708769994,0.256734693877551,0.17407960199005,0.134099616858238
"Hsd17b7",0.0284558762397887,0.224592141179458,0.0609278989796494,0.113621997471555,0,0.845238095238095,0.126096805177347,0.121483728626586,0.02,0,0.00854700854700855
"Hsd3b7",0.0122866711494171,0,0.00409831444839055,0,0.015625,0.0175401521555368,0.0628872196940622,0.0711068211068211,0.13265306122449,0.114029850746269,0.0251989389920424
"Hsdl1",0.0411883059654687,0.212403986542246,0.0920006764755623,0.17051201011378,0.0307539682539683,0.0518455903071288,0.0696127346162984,0.039161610590182,0.0391836734693878,0.0751243781094527,0.0739758325965223
"Hsdl2",0.0651436257886683,1.27429695930934,0.0892571922505966,0.311630847029077,0.015625,0.193998309382925,0.307363342288503,0.121483728626586,0.48,0.124029850746269,0.274683171234895
"Hsf1",0.0188280476664657,0.0906811401002984,0.0411541424732698,0.0260745891276865,0,0.0344463229078614,0.0348256584892365,0.0134215848501563,0.163673469387755,0.0291044776119403,0.0169466548776894
"Hsf2",0.0336733982083449,0.389290928711991,0.0424225341526204,0.265328697850822,0.015625,0.0850239504085658,0.108156514428788,0.0527670527670528,0.24530612244898,0.048407960199005,0.0505452402004126
"Hsf4",0.000195236232123355,0.0166634926680632,0.00816280511866509,0.0260745891276865,0,0,0,0.00675675675675676,0,0.0196019900497512,0.00854700854700855
"Hsp90aa1",2.11764026749099,253.982892147527,6.66060845218633,36.8833754740834,0.619047619047619,4.2879684418146,1.81015599458222,0.520821842250414,78.3955102040816,0.879452736318408,2.87002652519894
"Hsp90ab1",9.66732476204142,1032.09893353647,57.5527444237744,433.4951011378,7.9593253968254,48.0784023668639,51.0123727543542,4.52082184225041,167.381224489796,36.4212437810945,19.0509873268494
"Hsp90b1",1.51456944424665,103.058972894052,4.34907830204634,27.5014222503161,4.62673611111111,6.41448295294449,11.5801807482135,3.30736348593491,126.318775510204,7.74990049751244,7.67167698202181
"Hspa12a",0.0848356428725345,8.50431663810068,0.188443542477028,0.634639696586599,0.0307539682539683,0.00591715976331361,0.00213370616079098,0.0134215848501563,0.107755102040816,0.00990049751243781,0.0788387857353375
"Hspa12b",0,0.00561797752808989,0,0,0,0,0,0,0,0.342437810945274,0.0169466548776894
"Hspa13",0.0349112923847403,0.264203643750397,0.129064020895578,0.567477876106195,0.015625,0.0463510848126233,0.0895882449695707,0.039161610590182,0.0575510204081633,0.0575124378109453,0.0663129973474801
"Hspa14",0.111154844332134,3.97067225290421,0.139318262961084,0.214443742098609,0.130704365079365,0.153987038602423,0.145530131809533,0.230005515719801,0.163673469387755,0.197910447761194,0.0814913056292367
"Hspa1a",0.0168691653968495,0.0166634926680632,0.0201533344607926,0.086441213653603,0,0.0288813750352212,0.221722682164592,0,0.0751020408163265,0.216865671641791,5.36870026525199
"Hspa1b",0.00350746533136599,0,0.0175150797677434,0.0605246523388116,0,0,0.0234595991901765,0,0.0391836734693878,0.0291044776119403,0.0251989389920424
"Hspa1l",0.000975418593554482,0,0,0,0,0.0236686390532544,0.00213370616079098,0,0,0,0.0169466548776894
"Hspa2",0.0151604241878418,0.0279629276963118,0.00955521731777439,0.0764854614412136,0,0.157086503240349,0.221297768518011,0.12699944842802,2.00040816326531,0.00497512437810945,0.309165929855585
"Hspa4",0.315427477079474,7.34996508601536,0.996638292275025,2.41482300884956,0.0863095238095238,0.789518174133559,0.255305582461677,0.134767420481706,1.14285714285714,0.695273631840796,0.147214854111406
"Hspa4l",0.196598939463671,12.9357265282803,1.03307025950354,2.2052781289507,0,0.176387714849253,0.203578818689296,0.189189189189189,0.663265306122449,0.0243781094527363,0.103153551429413
"Hspa5",0.626670043313619,103.016600012696,0.895232726384426,5.42509481668774,1.45634920634921,2.28007889546351,3.27311388091859,0.590687626401912,33.4485714285714,1.35004975124378,3.11951075744179
"Hspa8",1.52582466718761,255.190503396178,6.04230978822557,50.0028445006321,1.46999007936508,6.2256269371654,5.63324571075818,0.901774223202795,11.2363265306122,3.92512437810945,1.52402004126142
"Hspa9",0.344712263715974,8.61639052878817,0.724550425615875,1.81005056890013,0.324404761904762,0.658565793181178,0.579906610377031,0.324094502665931,2.76897959183674,0.296318407960199,0.308723843206602
"Hspb1",0.000487947598984207,3.57750904589602,0.0324407614108274,0.00884955752212389,0,0.00591715976331361,0.00284291089708053,0,0.148571428571429,2.81119402985075,2.13675213675214
"Hspb11",0.0299319582380911,0.2416047736939,0.0561268015859594,0.176833122629583,0.0771329365079365,0.093265708650324,0.304512308788859,0.078690935833793,0.0918367346938776,0.0243781094527363,0.0814913056292367
"Hspb2",0.000585479926251377,0,0,0,0,0,0.00284291089708053,0,0,0.00497512437810945,0.352785145888594
"Hspb3",0,0.113280010156796,0,0.0344500632111252,0.015625,0,0.00355922291061279,0,0,0,0
"Hspb6",0.0158563238247131,0.00561797752808989,0.00951011894695304,0.0344500632111252,0.0307539682539683,0.0117638771484925,0.064007631185108,0.00675675675675676,0.230204081632653,0.0147761194029851,0.0739758325965223
"Hspb8",0.0531422500414312,0,0.00136986301369863,0.697534766118837,0.015625,0,0.0162101764026212,0.0847122632836919,1.6734693877551,0.227164179104478,0.367079280872384
"Hspbap1",0.00292164224993658,0.0166634926680632,0.00545690286938384,0.0260745891276865,0,0.0117638771484925,0.00777891494213661,0.00675675675675676,0.02,0.00497512437810945,0.0341880341880342
"Hspbp1",0.0635123232648363,0.941312765822383,0.142076779976323,0.608881163084703,0.015625,0.1267258382643,0.0954421031042556,0.0942728442728443,0.285714285714286,0.0429850746268657,0.0663129973474801
"Hspd1",0.272986730970897,8.28784993334603,0.284803728131988,1.87752844500632,0.0912698412698413,0.544449140602987,0.373722466915624,0.267466446037875,1.37183673469388,0.2818407960199,0.568228706159741
"Hspe1",0.154783955886411,9.57090712880086,0.282746114963264,1.29408975979772,0.122767857142857,0.50901662440124,1.03450430802533,0.538150395293252,1.46938775510204,0.187761194029851,0.475832596522252
"Hspg2",9.76276481499561e-05,0,0.00273596782982881,0,0,0.00591715976331361,0.00213370616079098,0,0.0391836734693878,0.180497512437811,0.0888594164456234
"Hsph1",0.0996705653098368,5.87253221608582,0.226235977225323,1.55752212389381,0.0453869047619048,0.318188222034376,0.24247593171328,0.0828736900165472,1.53020408163265,0.437363184079602,0.0996168582375479
"Htatip2",0.00136505223403267,0.0387545229480099,0,0.0344500632111252,0.0307539682539683,0.00591715976331361,0,0,0.02,0.130796019900498,0.00854700854700855
"Htatsf1",1.17598783842798,4.70085063162572,1.20928274799406,4.61156763590392,0.531498015873016,1.08474218089603,0.397018091066559,0.762456333884905,1.33714285714286,0.941094527363184,0.643383436486885
"Htr1b",0.000487947598984207,1.98454262680124,0,0.00884955752212389,0,0,0.000712250712250712,0,0,0,0.0412614205717654
"Htr2c",0.000195236232123355,0,0,0.994310998735778,0,0,0,0,3.34530612244898,0.00497512437810945,0
"Htr5a",0.00039039620754048,0.00561797752808989,0.0122536031719187,0.113621997471555,0,0,0.000712250712250712,0,0,0,0
"Htr7",9.76276481499561e-05,0,0.017680440460755,0,0,0,0,0,0,0,0
"Htra1",0.00486660767066589,2.6528597727417,0.00681173309280869,0.0175410872313527,0,0.357495069033531,3.51684069342658,3.01544401544402,0.0391836734693878,0.287910447761194,0.368847627468317
"Htra2",0.0264259227199669,0.154668951945661,0.0447150346693726,0.142225031605563,0.0453869047619048,0.088334742180896,0.0659692397040936,0.0264754550468836,0.13265306122449,0.0196019900497512,0.0567344532861774
"Htra3",9.76276481499561e-05,0,0,0,0,0.0344463229078614,0.105784714480367,0.0264754550468836,0,0.0243781094527363,0.288387857353375
"Htt",0.033876050405149,0.333015933472989,0.0881973805362948,0.180941845764855,0.0453869047619048,0.0117638771484925,0.0264979602114313,0.0847122632836919,0.122857142857143,0.0147761194029851,0
"Hunk",0.00107323688347001,0.444137624579445,0.29484751113366,0.0344500632111252,0,0.0288813750352212,0.0175504058255306,0.0134215848501563,0.02,0.00497512437810945,0
"Hus1",0.00719735576820882,0.0279629276963118,0.0190841272525697,0.00884955752212389,0.015625,0.0407861369399831,0.0278524041888261,0.0264754550468836,0,0.0247761194029851,0.0169466548776894
"Huwe1",0.106892037261391,1.09807655684632,0.316750286562565,1.23103666245259,0.0731646825396825,0.18265708650324,0.064702113704252,0.151498437212723,0.620816326530612,0.18452736318408,0.0739758325965223
"Hyal1",0.00175560095498561,0,0.00273596782982881,0,0,0.0117638771484925,0.0252024051026189,0,0.08,0.0337810945273632,0.113321544356027
"Hyal2",0.00564614185009407,0.0583063543452041,0.0176052765093861,0.0507269279393173,0,0.0344463229078614,0.0581674799422483,0.0264754550468836,0.0391836734693878,0.125671641791045,0.0169466548776894
"Hyal3",0,0,0.00136986301369863,0,0,0,0,0,0.02,0,0
"Hydin",0.00341225883363881,0,0,0,0,0,0,0,0.548571428571429,0,0
"Hykk",0.00165707729053746,0.00561797752808989,0.00273596782982881,0.00884955752212389,0,0,0.0323888777203104,0.0264754550468836,0,0.0247761194029851,0.00854700854700855
"Hyls1",0.0266291277778912,0.0821748238430775,0.0295694984685345,0.0426675094816688,0,0,0.00497661705787151,0,0,0,0.0424403183023873
"Hyou1",0.0262570713081989,0.0889037008823716,0.0447150346693726,0.145227560050569,0.015625,0.0232459847844463,0.0223513716029753,0.0199944842801986,0.13265306122449,0.0951243781094527,0.0333038608900678
"Hypk",0.143286751352408,0.394845426268012,0.1787398763553,0.614886219974715,0.015625,0.0782614821076359,0.125729765074027,0.0575013789299504,0.368979591836735,0.18452736318408,0.103153551429413
"I830077J02Rik",0.000390510592599824,0,0,0,0.0453869047619048,0,0,0,0,0,0
"Iah1",0.0388638681103662,0.122802005967117,0.0189337993498318,0.0685840707964602,0.0307539682539683,0.217596506058045,0.220201217171994,0.0199944842801986,0.122857142857143,0.160497512437811,0.1657824933687
"Iars",0.0167686399938629,0.154129372183076,0.0526974463047522,0.0992414664981037,0.0771329365079365,0.113975767821922,0.0490701650715906,0.00675675675675676,0,0.0291044776119403,0.0251989389920424
"Iars2",0.0537518461510276,0.325430076810766,0.121945994700941,0.109513274336283,0.0307539682539683,0.1267258382643,0.0949750534568781,0.039161610590182,0.24530612244898,0.114029850746269,0.181697612732095
"Iba57",0.00340814097150243,0.0220910302799467,0.00951011894695304,0,0,0.00591715976331361,0.00566957658903489,0.00675675675675676,0,0.0196019900497512,0.00854700854700855
"Ibtk",0.0601230558281256,0.0809052244017013,0.108905049138433,0.266118836915297,0.168402777777778,0.0560016906170752,0.0259451155744812,0.0335999264570693,0.122857142857143,0.0675124378109453,0.0987326849395815
"Ica1",0.0762736542821772,0.108423792293531,0.0791645526805344,0.250158027812895,0.015625,0.0117638771484925,0.012055465191602,0.0134215848501563,0.0391836734693878,0.197611940298507,0
"Ica1l",0.0274954611531848,0.0220910302799467,0.0161903151248661,0.131479140328698,0,0.00591715976331361,0.0035511003080497,0,0.02,0.00990049751243781,0
"Icam1",9.76276481499561e-05,0,0,0,0.0307539682539683,0.00591715976331361,0,0,0.02,0.379452736318408,0.0505452402004126
"Icam2",9.76276481499561e-05,0,0,0,0,0,0,0,0,1.11318407960199,0
"Icam5",0.000780487388256044,0,0,0.0175410872313527,0,0,0,0,0,0,0
"Ice1",0.0638906327844395,0.242620453247001,0.21880414153372,0.379424778761062,0.0307539682539683,0.088334742180896,0.0545407378978298,0.0828736900165472,0.0575510204081633,0.131940298507463,0.115974064249926
"Ice2",0.0145083149645226,0.0166634926680632,0.0189337993498318,0.0663716814159292,0.0453869047619048,0.00591715976331361,0.0330117798043671,0.0134215848501563,0.0751020408163265,0.00990049751243781,0.0251989389920424
"Ick",0.0121222044982573,0.0166634926680632,0.0451660183775861,0.0507269279393173,0.0453869047619048,0.451958298112144,0.083374454008809,0.0134215848501563,0,0.247761194029851,0.120394930739758
"Icmt",0.0173306709829488,90.442836285152,0.0983539094650206,0.347345132743363,0.0453869047619048,0.0453648915187377,0.0381736937332091,0.00675675675675676,0.197551020408163,0.0196019900497512,0.0169466548776894
"Icosl",0.000975418593554482,0,0,0,0.0771329365079365,0,0.0741405778825594,0.0527670527670528,0.02,0.00497512437810945,0.0251989389920424
"Ict1",0.170510071385237,0.917539516282613,0.125232538474548,0.458596713021492,0.149801587301587,0.270569174415328,0.312348081948937,0.213826070968928,1.85673469387755,0.260945273631841,0.23342175066313
"Id1",0.0020476260114904,0.0333904653081953,0.00273596782982881,0,0,0.0117638771484925,0.0768738336450382,0.22738554881412,1.97714285714286,5.14378109452736,0.211906867079281
"Id2",0.243943239617082,498.804799085888,0.0270665388879493,0.206384323640961,0.186259920634921,0.195618484080023,1.4230109269311,4.8396304467733,2.6269387755102,0.290199004975124,0.0490716180371353
"Id3",0.00175502902968889,0.00561797752808989,0.0219178082191781,0.336757269279393,0.015625,0.058960270498732,1.19042020253709,1.07386468100754,4.92408163265306,7.98199004975124,4.87238432066018
"Id4",0.00418237530984768,1.19459785437694,0.00684179867335626,0.0842288242730721,0,0.0351507466892082,12.7233685245089,1.41032358889502,6.77551020408163,0.00497512437810945,0.0169466548776894
"Ide",0.0448902258977192,0.725449120802387,0.115882142924254,0.377844500632111,0.015625,0.1267258382643,0.115484624928673,0.0906416620702335,0.13265306122449,0.0529850746268657,0.172119068670793
"Idh1",0.00902946126371889,0.0613533930045071,0.0121934720108236,0.106510745891277,0.015625,1.21900535362074,0.302117664020729,0.139869461298033,0.0751020408163265,0.0291044776119403,0.0859121721190687
"Idh2",0.0118005537113824,0,0.0320123268880245,0.0764854614412136,0.130704365079365,0.061214426599042,0.132808613207758,0.126264019121162,0.928979591836735,0.048407960199005,0.351606248157972
"Idh3a",0.274110640435656,4.7939122706786,0.849119642219591,2.33138432364096,0.168402777777778,0.162581008734855,0.257561635323574,0.228856407427836,3.63102040816326,0.110049751243781,0.262746831712349
"Idh3b",0.506496489913344,18.110740811274,0.857810474096623,2.40502528445006,0.0863095238095238,0.232459847844463,0.59832055038755,0.493610957896672,0.703673469387755,0.392437810945274,0.43368700265252
"Idh3g",0.281388580478173,1.79829238875135,0.578942819023996,1.4777180783818,0.205357142857143,0.232459847844463,0.669034405313807,0.364910829196543,0.784081632653061,0.187761194029851,0.325965222516947
"Idi1",0.00185166534065787,0.0166634926680632,0.00136986301369863,0.00884955752212389,0,0.0407861369399831,0.00637370469872252,0.0134215848501563,0,0,0.00854700854700855
"Idnk",0.0289739261735569,0.16114390909668,0.0175150797677434,0.169721871049305,0.015625,0.0864327979712595,0.0380802838037336,0.0589722375436661,0.0575510204081633,0.106019900497512,0.110079575596817
"Ids",0.0783730395330207,0.0793817050720498,0.356795760753143,2.35714285714286,0.0453869047619048,0.114821076359538,0.0358937807262825,0.0650854936569222,0.620816326530612,0.115124378109453,0.0739758325965223
"Idua",0.00408551022876001,0.00561797752808989,0.0202585639927091,0.0605246523388116,0.0453869047619048,0,0.041691288305686,0.0199944842801986,0.0751020408163265,0.0291044776119403,0
"Ier2",0.0665222135880567,0.142322097378277,0.0539395306011237,0.0764854614412136,0.0307539682539683,0,0.0403571508346989,0.0134215848501563,0.02,0.535273631840796,0.168582375478927
"Ier3",0.0134498528178845,1.79229353139085,0.00273596782982881,0.0764854614412136,0.015625,0,0.208179765378625,0.0134215848501563,0.230204081632653,2.60074626865672,0.507957559681698
"Ier3ip1",0.166739386968145,10.3590427220212,0.3622319935359,1.46254740834387,0.239831349206349,0.462947309101155,0.329111610651169,0.443463872035301,1.07142857142857,0.419900497512438,0.260536398467433
"Ier5",0.0172299740023731,0.0553545356440043,0.107529548828382,0.218236409608091,0.0595238095238095,0.00591715976331361,0.101997043372667,0.0886192314763743,0.177959183673469,0.346318407960199,0.110079575596817
"Ier5l",0.000195236232123355,0.00561797752808989,0,0.0605246523388116,0.015625,0,0.0348256584892365,0.0725776797205369,0.0391836734693878,0.0196019900497512,0.0739758325965223
"Iffo1",0.035021292683476,0.0696057893734527,0.0799669278613977,0.211915297092288,0.104910714285714,0.207523245984784,0.0512637754262843,0.0328644971502114,0.0575510204081633,0.0147761194029851,0.0251989389920424
"Iffo2",0.0376088161750692,0.152383672951184,0.240892947742263,0.0813843236409608,0.0912698412698413,0.00591715976331361,0.0404444688122521,0.0199944842801986,0.36734693877551,0.00990049751243781,0.00854700854700855
"Ifi203",0.000877962522993541,0,0,0,0.26984126984127,0,0,0,0,0.22318407960199,0.0585027998821102
"Ifi204",0,0,0,0,0.118055555555556,0,0,0,0,0.00497512437810945,0.00854700854700855
"Ifi27",0.00126767242017796,0.0220910302799467,0.00136986301369863,0.0175410872313527,0.0863095238095238,2.59171597633136,0.462677148885274,0.406462585034014,15.4873469387755,0.724477611940298,1.82154435602711
"Ifi27l2a",0.000195236232123355,0,0,0,1.42633928571429,0.226190476190476,0.00142348609918104,0,0.367755102040816,0.2018407960199,1.71750663129973
"Ifi30",0.000780487388256044,0,0.00136986301369863,0,0.229910714285714,0.00591715976331361,0.0313019719648372,0.0328644971502114,0.0391836734693878,0,0.181697612732095
"Ifi35",0,0,0,0,0.0595238095238095,0.0294449140602987,0.0154776191839627,0.0400808972237544,0.191428571428571,0.690796019900498,0.0490716180371353
"Ifi44",0,0,0,0,0,0,0,0,0,0.26452736318408,0
"Ifi47",9.76276481499561e-05,0,0,0,0,0,0,0,0,0.527363184079602,0.0169466548776894
"Ifih1",0.000292825751920196,0,0,0.0175410872313527,0.0771329365079365,0.0175401521555368,0.0169417182959592,0.0536863394006251,0.273061224489796,0.691791044776119,0.0412614205717654
"Ifit1",0,0,0,0,0.015625,0.00591715976331361,0.00284291089708053,0,0.02,0.636567164179105,0.108458591217212
"Ifit2",9.76276481499561e-05,0.00561797752808989,0,0.00884955752212389,0.140625,0.0232459847844463,0.0134281850247638,0.00675675675675676,0,0.176417910447761,0.0412614205717654
"Ifit3",0.000195236232123355,0,0,0.0175410872313527,0.0307539682539683,0,0.132554781877661,0,0.0391836734693878,0.341094527363184,0.147804302976717
"Ifit3b",9.76276481499561e-05,0,0,0,0.181547619047619,0,0.081467165394464,0.0134215848501563,0.02,0.0775124378109453,0
"Ifitm1",0.000292825751920196,0,0,0,0,0,0,0,0,0.0296019900497512,3.65487768936045
"Ifitm10",0.286289046126404,0.0440551006157557,0.353467876806284,0.383059418457649,0.0771329365079365,0.0407861369399831,0.019711525769972,0.0199944842801986,0,0.00497512437810945,0.0251989389920424
"Ifitm2",0.000292825751920196,0,0,0.00884955752212389,0.239831349206349,0,0.0729343714019409,0.0134215848501563,0.177959183673469,1.39945273631841,1.75213675213675
"Ifitm3",0.000682993189341989,0,0,0,1.51984126984127,0.0532544378698225,0.0365435889313295,0.00675675675675676,3.3730612244898,15.2262686567164,6.31299734748011
"Ifitm7",0.00175438084768594,0.0274550879197613,0,0.00884955752212389,0,0,0.00142348609918104,0,0,0.00990049751243781,0.00854700854700855
"Ifnar1",0.0371513331302236,0.0906811401002984,0.0685514027472424,0.0943426042983565,0.0453869047619048,0.164482952944491,0.150688492099754,0.0575013789299504,0,0.690945273631841,0.127320954907162
"Ifnar2",0.0299599063209241,0.15847775026979,0.0347558111129902,0.0739570164348925,0.349206349206349,0.285362073823612,0.185134418919166,0.0134215848501563,0.313877551020408,0.869751243781094,0.360447981137636
"Ifngr1",0.0186149673650847,0.0482765187583317,0.00951011894695304,0.0260745891276865,0.943452380952381,0.0714285714285714,0.0820398088751617,0.0134215848501563,0.0575510204081633,0.31318407960199,0.147214854111406
"Ifngr2",0.0476333130700201,1.41496857741383,0.0281282297010354,0.138432364096081,0.104910714285714,0.0453648915187377,0.0964944877988356,0.0134215848501563,0.02,0.038407960199005,0.0859121721190687
"Ifrd1",0.105652922977696,0.253697708373008,0.0811413646015371,0.0663716814159292,0,0.276979430825585,0.171221923716578,0.0942728442728443,0.300408163265306,0.20452736318408,0.136310050103154
"Ifrd2",0.00825377804795529,0.00561797752808989,0.00409831444839055,0.00884955752212389,0,0,0.00638994990384869,0.00675675675675676,0.02,0.0147761194029851,0.00854700854700855
"Ift122",0.0135364804361609,0.320446899003364,0.0438976266982355,0.117098609355247,0.136656746031746,0.0701606086221471,0.076991611382203,0.0575013789299504,0.277959183673469,0.0296019900497512,0.0412614205717654
"Ift140",0.00427922132675879,0.0166634926680632,0.00681173309280869,0.0344500632111252,0,0.0117638771484925,0.0133956946145114,0.00675675675675676,0.02,0.00990049751243781,0.0169466548776894
"Ift172",0.0111191428486947,0.0431663810067924,0.0426254768213165,0.0426675094816688,0.0453869047619048,0.0351507466892082,0.0243936984849316,0.00675675675675676,0.218775510204082,0.0429850746268657,0
"Ift20",0.177934843715598,2.71240398654225,0.193255914463423,0.566529709228824,0.0863095238095238,0.523809523809524,0.327994752798744,0.226650119507262,1.23918367346939,0.496567164179105,0.436486884762747
"Ift22",0.0669844817412182,0.118072748047991,0.0897626698235526,0.642699115044248,0,0.15257819103973,0.303470077347483,0.0453667953667954,1.14285714285714,0.0951243781094527,0.0333038608900678
"Ift27",0.0706683288340923,1.65835079032565,0.200544938647425,0.164664981036662,0.0307539682539683,0.213510848126233,0.237506421932651,0.141018569589998,0.336734693877551,0.127960199004975,0.0814913056292367
"Ift43",0.0247290394287778,0.172665524027169,0.0257455324426405,0.106510745891277,0,0.233093829247675,0.170080698056464,0.039161610590182,0.744897959183674,0.0875124378109453,0.223401119952844
"Ift46",0.0376922219475074,0.136608899892084,0.0566830148260894,0.127370417193426,0.015625,0.100239504085658,0.0705448032604127,0.0264754550468836,0.226938775510204,0.0529850746268657,0.0424403183023873
"Ift52",0.0261723882359313,0.235002856598743,0.0673863615010241,0.0918141592920354,0.0307539682539683,0.0917159763313609,0.0709971306906446,0.0328644971502114,0.191428571428571,0.0519900497512438,0.0333038608900678
"Ift57",0.0316149437445699,5.62089760680505,0.022776556363568,0.0918141592920354,0,0.1267258382643,0.372989909696966,0.0264754550468836,0.648571428571429,0.0729850746268657,0.0888594164456234
"Ift74",0.105693224646938,1.6183584079223,0.200650168179341,1.12673830594185,0.0863095238095238,0.261904761904762,0.706391777489425,0.294677330391616,3.83673469387755,0.141940298507463,0.168582375478927
"Ift80",0.0338552323243484,0.210626547324319,0.0426254768213165,0.200379266750948,0,0.0288813750352212,0.0366547670539117,0.0199944842801986,0.295918367346939,0.0247761194029851,0.0169466548776894
"Ift81",0.112447643337014,0.349647686155018,0.0837702238006652,0.388116308470291,0.015625,0.0351507466892082,0.183665750843228,0.129435558006987,1.26897959183673,0.038407960199005,0.168582375478927
"Ift88",0.0263072100925446,0.0934742588713261,0.0320123268880245,0.109671302149178,0,0.0407861369399831,0.0120310973839128,0.0134215848501563,0.392244897959184,0.0291044776119403,0.00854700854700855
"Igbp1",0.071106347354673,0.276296578429506,0.0881973805362948,0.127370417193426,0.118055555555556,0.27916314454776,0.170604605921783,0.117852546423975,0.232244897959184,0.21452736318408,0.120394930739758
"Igdcc3",0,0,0.00409831444839055,0.0175410872313527,0,0,0.0662819599027724,0.0335999264570693,0.02,0.00497512437810945,0
"Igdcc4",0.00039039620754048,0.0745254872087856,0.0217599639213033,0.0175410872313527,0,0.00591715976331361,0.257914460872408,0.263421584850156,0,0,0.0169466548776894
"Igf1",0.000585479926251377,2.13829111915191,0.00136986301369863,0.0701643489254109,0.967261904761905,0,0,0,0.163673469387755,0,1.88034188034188
"Igf1r",0.0302714530942236,0.336729511839015,0.0680158595937388,0.185050568900126,0.015625,0.0679064525218371,0.101508164230901,0.0264754550468836,0.204081632653061,1.19273631840796,0.0412614205717654
"Igf2",0.00126812996041533,0,0.00136986301369863,0.00884955752212389,0.015625,0,0.00213370616079098,0.00675675675675676,99.0612244897959,0.00497512437810945,425.053639846743
"Igf2bp1",9.76276481499561e-05,0,0,0,0,0,0.00213370616079098,0,0,0,0.00854700854700855
"Igf2bp2",0.00311581088817272,0.0831905033961785,0.00681173309280869,0.052307206068268,0,0,0.00847999707586308,0,0.0751020408163265,0.00990049751243781,0
"Igf2bp3",0.0129880612691369,0.011172475084111,0.0149369562357893,0.00884955752212389,0.015625,0,0.000712250712250712,0.00675675675675676,0,0,0
"Igf2r",0.0618622425270954,0.341553989716245,0.0830580453614447,0.0813843236409608,0.0307539682539683,0.0288813750352212,0.032053820364583,0.0335999264570693,0.418367346938776,0.0147761194029851,0.103153551429413
"Igfbp1",0.00039039620754048,0,0,0,0,0,0,0,0,0,0
"Igfbp2",0.00136596731450742,0.00561797752808989,0.0597478249431573,0.106510745891277,0.0625,0,0.0593655638203037,0.0922963780106637,305.764897959184,0,69.6809608016505
"Igfbp3",0.000877962522993541,0.531581286104234,0.0374992953379559,0.0344500632111252,0,0,0,0,0,0.359452736318408,1.99351606248158
"Igfbp4",0.00117130300768079,0.00561797752808989,0.00545690286938384,0,0.932291666666667,0,0.358060566186012,0.0453667953667954,0.02,0,1.55968169761273
"Igfbp5",1.49669984805661,0.0657652510632895,0.535139147264972,0.790455120101138,0.149801587301587,0.0572696534234996,0.114021033479337,0.555387019672734,0.48530612244898,0.101990049751244,3.04376657824934
"Igfbp6",0.000585479926251377,5.86935821748239,0.017680440460755,0.0175410872313527,0,0,0,0,0,0,3.21544356027115
"Igfbp7",0.00370472236620442,0,0.0560892196102749,0.00884955752212389,0.57514880952381,0.128698224852071,0.0238906047886803,0.0672917815774959,0.439183673469388,37.1074626865672,110.501915708812
"Ighm",0.000195236232123355,0,0,0,0.33234126984127,0,0.000712250712250712,0,0,0,0
"Ighmbp2",0.0165422147688918,0.188027677267822,0.0243230546629836,0.0426675094816688,0.0307539682539683,0.0175401521555368,0.017635693152443,0.0134215848501563,0.0391836734693878,0.00990049751243781,0.0424403183023873
"Iglon5",0.0194069695159813,0.284041135021901,0.0811413646015371,0.164664981036662,0,0,0.00847999707586308,0.00675675675675676,0,0,0
"Igsf1",0,0,0,0,0,0,0.0035511003080497,0.0964791321934179,0.0575510204081633,0,0
"Igsf10",0.0252440390942968,0.0224719101123595,0.0268260142435688,0.0605246523388116,0.015625,0.0175401521555368,0.0309044721019062,0.0400808972237544,0,0,0.0814913056292367
"Igsf11",0.000195236232123355,0,0,0,0,0.225838264299803,0.226411454494134,0.227431513145799,0.214285714285714,0,0
"Igsf21",0.1623327216211,0.0220910302799467,0.216915647255576,0.120575221238938,0,0.0288813750352212,0.0449032699567268,0.0199944842801986,0,0.0296019900497512,0
"Igsf3",0.00350746533136599,0.109471211832667,0.168218802262435,0.271965865992415,0,0.0463510848126233,0.00566957658903489,0.0527670527670528,0.0918367346938776,0.00990049751243781,0.0739758325965223
"Igsf5",9.76276481499561e-05,0,0.00136986301369863,0,0,0,0,0,0.191428571428571,0.0619900497512438,0
"Igsf6",0.000195236232123355,0,0,0,0.229166666666667,0,0,0,0,0,0
"Igsf8",0.256678509905069,0.534025265028883,0.556636037356484,1.66893173198483,0.162450396825397,2.45195829811214,0.118335658428317,0.0514800514800515,0.191428571428571,0.0619900497512438,0.120394930739758
"Igsf9b",0.00514997759101367,0.00561797752808989,0.00409831444839055,0,0,0,0,0,0,0,0
"Igtp",0.000488100112396666,0,0.00136986301369863,0,0.0595238095238095,0,0.017501670210152,0.00675675675675676,0.0983673469387755,0.101940298507463,0.0585027998821102
"Iigp1",0,0.00561797752808989,0,0,0,0,0.000712250712250712,0,0,0.736318407960199,0.0169466548776894
