"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"Hcfc1",0.0296788050375866,0.162921348314607,0.0780821917808219,0.15929203539823,0.046875,0.0414201183431953,0.0363247863247863,0.0675675675675676,0.04,0.054726368159204,0.0341880341880342
"Hcfc1r1",0.247388460411989,0.898876404494382,0.382191780821918,1.09734513274336,0.171875,0.431952662721893,0.431623931623932,0.243243243243243,1.08,0.353233830845771,0.461538461538462
"Hcfc2",0.0370008786488333,0.168539325842697,0.0547945205479452,0.123893805309735,0.015625,0.0532544378698225,0.0562678062678063,0.0472972972972973,0.04,0.054726368159204,0.0598290598290598
"Hck",9.76276481499561e-05,0,0,0,0.171875,0,0.00284900284900285,0,0,0,0
"Hcls1",0,0.0112359550561798,0,0,0.203125,0,0,0,0,0.0149253731343284,0
"Hcn1",0.00683393537049692,0.174157303370787,0.372602739726027,0.256637168141593,0,0,0.000712250712250712,0,0,0,0
"Hcn2",0.0151322854632432,0.157303370786517,0.165753424657534,0.132743362831858,0,1.2189349112426,0.0142450142450142,0.00675675675675676,0.02,0.0348258706467662,0
"Hcn3",0.00126915942594943,0,0.0410958904109589,0.194690265486726,0,0,0.000712250712250712,0,0,0,0
"Hcn4",0.000195255296299912,0.00561797752808989,0.00273972602739726,0.0353982300884956,0,0,0,0,0,0,0
"Hcrt",0.000292882944449868,0.00561797752808989,0,0,0,0,0,0,0,0,0
"Hcrtr2",0.000195255296299912,0.00561797752808989,0.00684931506849315,0,0,0,0,0,0,0,0
"Hcst",0,0,0,0.0176991150442478,0.09375,0,0.000712250712250712,0.00675675675675676,0,0,0
"Hdac1",0.04451820755638,0.0224719101123595,0.0356164383561644,0.123893805309735,0.046875,0.130177514792899,0.175925925925926,0.108108108108108,0.28,0.233830845771144,0.196581196581197
"Hdac10",0.00702919066679684,0,0.00273972602739726,0.00884955752212389,0.03125,0.0355029585798817,0.0128205128205128,0,0.06,0.0298507462686567,0.0170940170940171
"Hdac11",0.0430537928341306,0.455056179775281,0.0917808219178082,0.353982300884956,0.015625,0.236686390532544,0.0206552706552707,0.027027027027027,0.06,0.00497512437810945,0.0598290598290598
"Hdac2",0.151225226984282,0.528089887640449,0.213698630136986,0.566371681415929,0.046875,0.171597633136095,0.143874643874644,0.0675675675675676,0.4,0.238805970149254,0.239316239316239
"Hdac3",0.0258713267597384,0.134831460674157,0.0808219178082192,0.265486725663717,0.03125,0.029585798816568,0.0790598290598291,0.0675675675675676,0.12,0.054726368159204,0.0341880341880342
"Hdac4",0.0175729766669921,0.0842696629213483,0.0794520547945206,0.106194690265487,0.015625,0.0591715976331361,0.0555555555555556,0.0337837837837838,0.08,0.0447761194029851,0.0512820512820513
"Hdac5",0.053402323538026,0.168539325842697,0.0958904109589041,0.185840707964602,0.046875,0.207100591715976,0.0512820512820513,0.027027027027027,0.08,0.104477611940299,0.0854700854700855
"Hdac6",0.0105437860001953,0.0617977528089888,0.0616438356164384,0.132743362831858,0.015625,0.0118343195266272,0.0249287749287749,0.00675675675675676,0.04,0.00995024875621891,0.00854700854700855
"Hdac7",0.00624816948159719,0.0280898876404494,0.026027397260274,0.0530973451327434,0.015625,0.0236686390532544,0.00854700854700855,0.0337837837837838,0,0.17910447761194,0.0598290598290598
"Hdac8",0.013374987796544,0.0449438202247191,0.0123287671232877,0.0619469026548673,0.015625,0.0355029585798817,0.312678062678063,0.121621621621622,0.08,0.0199004975124378,0
"Hdac9",0.0040027335741482,0.0561797752808989,0.00821917808219178,0.0884955752212389,0,0.0355029585798817,0.00925925925925926,0.0135135135135135,0,0,0
"Hdc",0,0.106741573033708,0.0191780821917808,0,0,0,0,0,0.98,0,0
"Hddc2",0.00361222298154837,0.0224719101123595,0.0232876712328767,0.0619469026548673,0,0,0.0434472934472935,0.114864864864865,0.2,0.169154228855721,0.0854700854700855
"Hddc3",0.0145465195743435,0.0168539325842697,0.0136986301369863,0.141592920353982,0.015625,0.0355029585798817,0.032051282051282,0.0202702702702703,0.08,0.00497512437810945,0.0170940170940171
"Hdgf",0.342965927950796,0.960674157303371,0.538356164383562,1.05309734513274,0.15625,0.467455621301775,0.452279202279202,0.216216216216216,1.56,0.527363184079602,0.367521367521368
"Hdgfrp2",0.0784926291125647,0.224719101123595,0.101369863013699,0.371681415929204,0.0625,0.165680473372781,0.142450142450142,0.121621621621622,0.52,0.114427860696517,0.102564102564103
"Hdgfrp3",0.13384750561359,0.887640449438202,0.428767123287671,1.07079646017699,0.03125,0.27810650887574,0.154558404558405,0.0945945945945946,0.18,0.199004975124378,0.153846153846154
"Hdhd2",0.0909889680757591,0.47752808988764,0.180821917808219,0.469026548672566,0.015625,0.372781065088757,0.371082621082621,0.135135135135135,0.38,0.104477611940299,0.136752136752137
"Hdhd3",0.0160109342965928,0.0168539325842697,0.00958904109589041,0.0442477876106195,0,0.0355029585798817,0.0156695156695157,0.0135135135135135,0,0.0149253731343284,0.0170940170940171
"Hdlbp",0.082300107390413,0.685393258426966,0.195890410958904,0.398230088495575,0.046875,0.153846153846154,0.0911680911680912,0.0405405405405405,0.5,0.208955223880597,0.205128205128205
"Hdx",0.00946988187054574,0.0280898876404494,0.036986301369863,0.0973451327433628,0,0.0177514792899408,0.0128205128205128,0,0,0,0
"Heatr1",0.0064434247778971,0.0280898876404494,0.00273972602739726,0.0265486725663717,0,0,0.00641025641025641,0.00675675675675676,0.02,0.00995024875621891,0
"Heatr3",0.0438348140193303,0.241573033707865,0.0616438356164384,0.132743362831858,0.015625,0.218934911242604,0.047008547008547,0.0135135135135135,0.12,0.0895522388059701,0.0341880341880342
"Heatr5a",0.00390510592599824,0.134831460674157,0.00410958904109589,0,0.03125,0.0355029585798817,0.00641025641025641,0.027027027027027,0.04,0.0248756218905473,0
"Heatr5b",0.0168895831299424,0.0449438202247191,0.0712328767123288,0.176991150442478,0,0.0414201183431953,0.0163817663817664,0.027027027027027,0.06,0.0447761194029851,0.0170940170940171
"Heatr6",0.0317289856487357,0.129213483146067,0.0547945205479452,0.0619469026548673,0.015625,0.0650887573964497,0.0505698005698006,0.0810810810810811,0.06,0.0696517412935323,0.0256410256410256
"Hebp1",0.00829835009274627,0,0.00136986301369863,0.0442477876106195,0.078125,0.349112426035503,0.12962962962963,0.0337837837837838,0.04,0,0.0854700854700855
"Hebp2",0.00146441472224934,0.179775280898876,0.0178082191780822,0.0353982300884956,0,0,0.00356125356125356,0.0135135135135135,0.12,0,0.0341880341880342
"Heca",0.00546714829639754,0,0.00958904109589041,0.0265486725663717,0,0,0.0056980056980057,0,0.06,0.0248756218905473,0
"Hectd1",0.135507175632139,0.48876404494382,0.398630136986301,0.619469026548673,0.03125,0.159763313609467,0.158119658119658,0.0743243243243243,0.48,0.283582089552239,0.170940170940171
"Hectd2",0.008884115981646,0,0.026027397260274,0.0530973451327434,0,0,0.0106837606837607,0.00675675675675676,0,0,0.0170940170940171
"Hectd3",0.0223567314263399,0.050561797752809,0.0684931506849315,0.115044247787611,0,0.0769230769230769,0.0306267806267806,0.0135135135135135,0.02,0.0248756218905473,0.0170940170940171
"Hecw1",0.0494972176120277,0.219101123595506,0.582191780821918,0.389380530973451,0.015625,0.0118343195266272,0.00712250712250712,0.027027027027027,0.02,0,0
"Hecw2",0.0301669432783364,0.151685393258427,0.0835616438356164,0.115044247787611,0,0.0532544378698225,0.00284900284900285,0.0135135135135135,0.04,0,0.00854700854700855
"Heg1",0.0141560089817436,0.0337078651685393,0,0,0,0.0769230769230769,0.00213675213675214,0.00675675675675676,0.36,0.621890547263682,0.0427350427350427
"Helb",0.00185492531484917,0.0280898876404494,0.00136986301369863,0.00884955752212389,0,0,0.0106837606837607,0.00675675675675676,0,0.00497512437810945,0.0170940170940171
"Hells",0.00702919066679684,0.0112359550561798,0.0315068493150685,0.00884955752212389,0,0,0.00213675213675214,0,0.02,0.0248756218905473,0
"Helq",0.02216147613004,0.0224719101123595,0.026027397260274,0.0265486725663717,0,0.0591715976331361,0.00712250712250712,0.00675675675675676,0.02,0.0248756218905473,0.0170940170940171
"Helz",0.0817143415015132,0.432584269662921,0.315068493150685,0.407079646017699,0.0625,0.0177514792899408,0.0555555555555556,0.0540540540540541,0.22,0.124378109452736,0.0427350427350427
"Helz2",0.000976276481499561,0,0,0,0,0,0,0.00675675675675676,0,0.0149253731343284,0.00854700854700855
"Hemk1",0.00546714829639754,0.0224719101123595,0.0150684931506849,0.0442477876106195,0,0,0.0163817663817664,0.0405405405405405,0.94,0.00497512437810945,0.00854700854700855
"Henmt1",0.000585765888899736,0.0112359550561798,0.00136986301369863,0,0,0,0.00142450142450142,0,0.04,0,0
"Hepacam",0.0024406912037489,0,0.00547945205479452,0,0,1.07692307692308,1.93518518518519,1.17567567567568,0.34,0,0.00854700854700855
"Heph",0.000195255296299912,0,0,0,0,0,0.0056980056980057,0.027027027027027,0.06,0.0149253731343284,0.0341880341880342
"Herc1",0.2229815483745,0.640449438202247,0.447945205479452,1.58407079646018,0.125,0.0887573964497041,0.113247863247863,0.0878378378378378,0.22,0.169154228855721,0.170940170940171
"Herc2",0.0885482768720102,0.426966292134831,0.254794520547945,0.52212389380531,0.125,0.0946745562130177,0.0648148148148148,0.0743243243243243,0.12,0.129353233830846,0.11965811965812
"Herc3",0.0654105242604706,0.634831460674157,0.227397260273973,0.292035398230089,0.03125,0,0.0213675213675214,0.00675675675675676,0.04,0.0149253731343284,0.00854700854700855
"Herc4",0.00829835009274627,0.0280898876404494,0.0273972602739726,0.0530973451327434,0.046875,0.0887573964497041,0.0256410256410256,0.0202702702702703,0.02,0.0646766169154229,0.0769230769230769
"Herc6",9.76276481499561e-05,0,0.00136986301369863,0,0,0.0118343195266272,0.0128205128205128,0,0.1,0.0248756218905473,0.0256410256410256
"Herpud1",0.0986039246314556,0.269662921348315,0.0794520547945206,0.265486725663717,0.140625,0.189349112426035,0.14031339031339,0.0743243243243243,0.16,0.278606965174129,0.222222222222222
"Herpud2",0.0416870057600312,0.230337078651685,0.102739726027397,0.168141592920354,0.09375,0.171597633136095,0.22008547008547,0.135135135135135,0.18,0.0945273631840796,0.128205128205128
"Hes1",0.00497901005564776,0,0.0205479452054795,0.0442477876106195,0.015625,0.0118343195266272,0.123931623931624,0.101351351351351,0.22,0.497512437810945,0.299145299145299
"Hes3",0.000781021185199648,0.971910112359551,0.00410958904109589,0,0,0,0.000712250712250712,0,0,0,0
"Hes5",0.00292882944449868,0,0.00273972602739726,0.0265486725663717,0,0,0.00142450142450142,0.027027027027027,0,0,0
"Hes6",0.0205018061114908,0.0337078651685393,0.0452054794520548,0.0884955752212389,0.0625,0.029585798816568,0.0484330484330484,0.027027027027027,0.08,0.0248756218905473,0.0598290598290598
"Hes7",0.00048813824074978,0,0.010958904109589,0.0265486725663717,0,0,0.00427350427350427,0.00675675675675676,0.02,0,0.00854700854700855
"Hexa",0.017865859611442,0.123595505617978,0.0506849315068493,0.115044247787611,0.875,0.171597633136095,0.126068376068376,0.101351351351351,0.14,0.119402985074627,0.111111111111111
"Hexb",0.0119105730742946,0.0955056179775281,0.0506849315068493,0.185840707964602,6.421875,0.118343195266272,0.136039886039886,0.108108108108108,0.16,0.104477611940299,0.145299145299145
"Hexdc",0.0101532754075954,0.0112359550561798,0.0315068493150685,0.00884955752212389,0.015625,0.0236686390532544,0.0142450142450142,0.0202702702702703,0,0.00995024875621891,0.0341880341880342
"Hexim1",0.0983110416870058,0.202247191011236,0.13972602739726,0.292035398230089,0.078125,0.0769230769230769,0.267094017094017,0.216216216216216,0.64,0.0597014925373134,0.213675213675214
"Hexim2",0.02225910377819,0.0449438202247191,0.0534246575342466,0.115044247787611,0,0,0.0477207977207977,0.0202702702702703,0,0,0.00854700854700855
"Hey1",0.0525236747046764,0.0449438202247191,0.0438356164383562,0.106194690265487,0.015625,0.0414201183431953,0.0555555555555556,0.202702702702703,0.12,0.263681592039801,0
"Hey2",0.000292882944449868,0.0337078651685393,0.0465753424657534,0.00884955752212389,0,0.00591715976331361,0.000712250712250712,0.0540540540540541,0.06,0,0.170940170940171
"Heyl",9.76276481499561e-05,0,0.00273972602739726,0,0,0.00591715976331361,0,0.0135135135135135,0,0,0.299145299145299
"Hfe",0.000390510592599824,0.0449438202247191,0.00136986301369863,0.00884955752212389,0.109375,0,0.0662393162393162,0.0202702702702703,0.26,0.0597014925373134,0.0341880341880342
"Hfm1",0.00117153177779947,0.00561797752808989,0.00136986301369863,0.0176991150442478,0,0.0118343195266272,0,0,0,0,0
"Hgh1",0.0204041784633408,0.050561797752809,0.0123287671232877,0.0265486725663717,0.015625,0.00591715976331361,0.0327635327635328,0,0,0.0248756218905473,0.00854700854700855
"Hgs",0.0605291418529728,0.202247191011236,0.0671232876712329,0.221238938053097,0.03125,0.195266272189349,0.106125356125356,0.0608108108108108,0.12,0.0995024875621891,0.11965811965812
"Hgsnat",0.0726349702235673,0.0842696629213483,0.0643835616438356,0.176991150442478,0.09375,0.106508875739645,0.0605413105413105,0.0540540540540541,0.08,0.054726368159204,0.0854700854700855
"Hhat",0.000585765888899736,0,0.00410958904109589,0.0353982300884956,0,0,0.000712250712250712,0,0,0,0.00854700854700855
"Hhatl",0.000585765888899736,0.752808988764045,0.00136986301369863,0,0,0.112426035502959,0.00427350427350427,0.878378378378378,0.14,0,0
"Hhex",0,0,0,0,0.078125,0,0,0,0,0.199004975124378,0
"Hhip",0,0,0.00136986301369863,0.0265486725663717,0,0.142011834319527,0.0341880341880342,0,0,0,0
"Hiat1",0.020013667870741,0.247191011235955,0.0616438356164384,0.150442477876106,0.015625,0.21301775147929,0.106837606837607,0.0540540540540541,0.08,0.164179104477612,0.0512820512820513
"Hiatl1",0.0344625597969345,0.348314606741573,0.0753424657534247,0.212389380530973,0.015625,0.165680473372781,0.114672364672365,0.114864864864865,0.08,0.134328358208955,0.0427350427350427
"Hibadh",0.0769305867421654,0.387640449438202,0.158904109589041,0.300884955752212,0.03125,0.355029585798817,0.336894586894587,0.202702702702703,0.2,0.149253731343284,0.162393162393162
"Hibch",0.013277360148394,0.0786516853932584,0.0479452054794521,0.079646017699115,0.03125,0.0650887573964497,0.0954415954415954,0.0945945945945946,0.12,0.0248756218905473,0.0341880341880342
"Hic1",0.000390510592599824,0,0,0,0,0,0,0,0,0.0646766169154229,0.11965811965812
"Hic2",0.00546714829639754,0.00561797752808989,0.0123287671232877,0.0265486725663717,0.015625,0.00591715976331361,0.00641025641025641,0,0.02,0.00497512437810945,0
"Hid1",0.0641413648345211,0.162921348314607,0.113698630136986,0.274336283185841,0.015625,0.260355029585799,0.0142450142450142,0.027027027027027,0.18,0.0298507462686567,0
"Hif1a",0.138338377428488,0.286516853932584,0.435616438356164,0.460176991150442,0.0625,0.0946745562130177,0.147435897435897,0.202702702702703,0.2,0.154228855721393,0.111111111111111
"Hif1an",0.0120082007224446,0.117977528089888,0.0328767123287671,0.0442477876106195,0.03125,0.0177514792899408,0.00712250712250712,0.00675675675675676,0,0.0348258706467662,0.0170940170940171
"Hif3a",9.76276481499561e-05,0,0,0,0,0,0.0106837606837607,0,0,0,0
"Higd1a",0.0681440984086693,0.707865168539326,0.16986301369863,0.734513274336283,0.03125,0.171597633136095,0.0854700854700855,0.101351351351351,0.24,0.124378109452736,0.0854700854700855
"Higd1b",0.000292882944449868,0,0.00136986301369863,0,0,0,0.00356125356125356,0,0,0.0298507462686567,1.22222222222222
"Higd2a",0.37703797715513,0.685393258426966,0.227397260273973,0.831858407079646,0.28125,0.449704142011834,0.523504273504274,0.418918918918919,1.44,0.417910447761194,0.358974358974359
"Hilpda",0.00898174362979596,0.0280898876404494,0.00684931506849315,0.0442477876106195,0,0.0236686390532544,0.0220797720797721,0.0202702702702703,0.02,0.0348258706467662,0.0341880341880342
"Hinfp",0.00195255296299912,0.00561797752808989,0,0,0,0,0.00213675213675214,0.00675675675675676,0,0.00497512437810945,0.00854700854700855
"Hint1",0.664356145660451,1.90449438202247,0.602739726027397,2.15929203539823,0.390625,1.17751479289941,1.47934472934473,0.506756756756757,2.06,0.940298507462687,0.435897435897436
"Hint2",0.106316508835302,0.258426966292135,0.16027397260274,0.327433628318584,0.046875,0.142011834319527,0.240740740740741,0.114864864864865,1.04,0.248756218905473,0.239316239316239
"Hint3",0.015620423703993,0.0561797752808989,0.0191780821917808,0.079646017699115,0,0.106508875739645,0.0413105413105413,0.027027027027027,0.08,0.0895522388059701,0.0341880341880342
"Hip1",0.0273357414819877,0.00561797752808989,0.00821917808219178,0.0265486725663717,0.015625,0.183431952662722,0.415242165242165,0.135135135135135,0.02,0.805970149253731,0.153846153846154
"Hip1r",0.0341696768524846,0.264044943820225,0.0643835616438356,0.0973451327433628,0,0.106508875739645,0.0277777777777778,0.00675675675675676,0.12,0.164179104477612,0.0341880341880342
"Hipk1",0.0604315142048228,0.151685393258427,0.164383561643836,0.274336283185841,0.03125,0.029585798816568,0.037037037037037,0.0540540540540541,0.88,0.144278606965174,0.0854700854700855
"Hipk2",0.00937225422239578,0.314606741573034,0.195890410958904,0.0707964601769911,0.03125,0.171597633136095,0.032051282051282,0.0945945945945946,0.08,0.0248756218905473,0.0341880341880342
"Hipk3",0.0431514204822806,0.185393258426966,0.0506849315068493,0.176991150442478,0.0625,0.0473372781065089,0.0170940170940171,0.0135135135135135,0.34,0.189054726368159,0.0170940170940171
"Hipk4",0.00214780825929903,0,0.00136986301369863,0.00884955752212389,0,0,0.000712250712250712,0,0,0,0
"Hira",0.0293859220931368,0.112359550561798,0.0438356164383562,0.106194690265487,0.015625,0.0177514792899408,0.00854700854700855,0,0.06,0.0199004975124378,0.0341880341880342
"Hirip3",0.0586742165381236,0.050561797752809,0.0684931506849315,0.185840707964602,0,0.0887573964497041,0.037037037037037,0.0202702702702703,0.36,0.0348258706467662,0.0598290598290598
"Hist1h1a",0.00048813824074978,0,0.00410958904109589,0,0,0,0.000712250712250712,0,0,0,0
"Hist1h1b",0.00165967001854925,0,0.00136986301369863,0.00884955752212389,0.015625,0,0.00213675213675214,0,0,0,0
"Hist1h1c",0.00517426535194767,0,0.010958904109589,0.00884955752212389,0.046875,0.124260355029586,0.269230769230769,0.0945945945945946,0.52,0.18407960199005,0.358974358974359
"Hist1h1d",0.00136678707409938,0,0,0,0,0,0.000712250712250712,0,0,0,0
"Hist1h1e",0.0319242409450356,0.00561797752808989,0.0287671232876712,0.0530973451327434,0.015625,0.029585798816568,0.0306267806267806,0.0202702702702703,0.06,0.0248756218905473,0.0256410256410256
"Hist1h2ak",0.00107390412964952,0,0,0,0,0,0.00284900284900285,0,0,0,0
"Hist1h2al",0.00312408474079859,0,0.00136986301369863,0,0,0.0177514792899408,0.0334757834757835,0.0202702702702703,0.1,0.0248756218905473,0.0170940170940171
"Hist1h2an",0.00048813824074978,0,0,0,0,0.0118343195266272,0.00213675213675214,0,0,0,0
"Hist1h2bc",0.00527189300009763,0.0617977528089888,0.00958904109589041,0,0.234375,1.2603550295858,1.77350427350427,0.756756756756757,3.18,0.522388059701492,0.846153846153846
"Hist1h2be",0.00458849946304794,0.00561797752808989,0.00136986301369863,0,0,0.0118343195266272,0.0512820512820513,0.00675675675675676,0.14,0.00497512437810945,0.00854700854700855
"Hist1h2bj",0.000292882944449868,0,0,0,0,0,0,0,0.02,0,0
"Hist1h2bl",0,0,0,0,0,0,0.00712250712250712,0,0,0,0
"Hist1h2bm",0,0,0.00273972602739726,0,0,0.00591715976331361,0.00356125356125356,0,0,0,0
"Hist1h3d",9.76276481499561e-05,0,0,0,0,0,0.00854700854700855,0,0,0,0
"Hist1h4c",0.00146441472224934,0,0.00684931506849315,0,0,0,0,0.00675675675675676,0,0,0
"Hist1h4d",0.00458849946304794,0.00561797752808989,0.00821917808219178,0,0,0.00591715976331361,0.00284900284900285,0.00675675675675676,0.02,0,0
"Hist1h4h",0.00126915942594943,0,0.00273972602739726,0,0,0.0828402366863905,0.151709401709402,0.027027027027027,0.38,0.0199004975124378,0.102564102564103
"Hist1h4i",0.00126915942594943,0.0168539325842697,0.00273972602739726,0,0,0,0.128205128205128,0.027027027027027,0.08,0,0.00854700854700855
"Hist1h4k",0.000292882944449868,0,0,0,0,0,0.00213675213675214,0.00675675675675676,0,0,0
"Hist2h2ab",0.00048813824074978,0,0.00273972602739726,0,0.015625,0.00591715976331361,0.00213675213675214,0,0,0.00497512437810945,0
"Hist2h2ac",0.000585765888899736,0,0.00136986301369863,0,0,0.0177514792899408,0.00783475783475784,0.00675675675675676,0.04,0.00497512437810945,0.0170940170940171
"Hist2h2bb",0.000781021185199648,0,0,0,0,0,0.000712250712250712,0,0,0.00497512437810945,0
"Hist2h2be",0.00214780825929903,0,0.00821917808219178,0.0265486725663717,0,0.00591715976331361,0.0156695156695157,0.0202702702702703,0,0.00995024875621891,0.0341880341880342
"Hist2h3c2",9.76276481499561e-05,0.00561797752808989,0,0,0,0.0118343195266272,0.0185185185185185,0,0.08,0.00497512437810945,0.0256410256410256
"Hist2h4",0.00107390412964952,0,0.00136986301369863,0.0176991150442478,0,0,0.00498575498575499,0.0135135135135135,0,0,0
"Hist3h2a",0.0601386312603729,0.196629213483146,0.0452054794520548,0.150442477876106,0.078125,0.136094674556213,0.235042735042735,0.121621621621622,0.1,0.0995024875621891,0.0854700854700855
"Hist3h2ba",0.182954212633018,0.202247191011236,0.1,0.274336283185841,0.03125,0.313609467455621,0.0170940170940171,0.0405405405405405,0.02,0.0149253731343284,0.0341880341880342
"Hivep1",0.0163038172410427,0.0730337078651685,0.0465753424657534,0.115044247787611,0,0.0118343195266272,0.00997150997150997,0.0135135135135135,0.16,0.0796019900497512,0.0598290598290598
"Hivep2",0.147613004002734,0.112359550561798,0.136986301369863,0.194690265486726,0.015625,0.00591715976331361,0.0313390313390313,0.0540540540540541,0.12,0.0646766169154229,0.0598290598290598
"Hivep3",0.0542809723713756,0.050561797752809,0.161643835616438,0.31858407079646,0.03125,0.0828402366863905,0.0712250712250712,0.0405405405405405,0,0.0447761194029851,0
"Hjurp",0.0486185687786781,0.179775280898876,0.0780821917808219,0.141592920353982,0.0625,0.0473372781065089,0.047008547008547,0.0743243243243243,0.16,0.0298507462686567,0.0341880341880342
"Hk1",0.196329200429562,0.134831460674157,0.282191780821918,0.619469026548673,0.0625,0.0887573964497041,0.0826210826210826,0.108108108108108,0.18,0.109452736318408,0.102564102564103
"Hk1os",0.000878648833349605,0,0,0,0,0,0.014957264957265,0.00675675675675676,0.02,0.00497512437810945,0.00854700854700855
"Hk2",9.76276481499561e-05,0,0,0,0.078125,0.00591715976331361,0.257122507122507,0.0135135135135135,0,0,0.00854700854700855
"Hkdc1",0.00048813824074978,0,0.0205479452054795,0,0,0,0.000712250712250712,0,0,0,0
"Hlcs",0.0172800937225422,0.106741573033708,0.0287671232876712,0.079646017699115,0,0.0118343195266272,0.00925925925925926,0,0.02,0.0149253731343284,0.0170940170940171
"Hlf",0.146636727521234,1.86516853932584,0.823287671232877,0.823008849557522,0.03125,0.029585798816568,0.215099715099715,0.195945945945946,0.12,0.0995024875621891,1.4957264957265
"Hltf",0.0303621985746363,0.0449438202247191,0.0616438356164384,0.150442477876106,0.125,0.0946745562130177,0.0185185185185185,0.00675675675675676,0.22,0.0945273631840796,0.0427350427350427
"Hlx",0,0,0,0,0.015625,0,0,0,0,0.0447761194029851,0.00854700854700855
"Hmbox1",0.0160109342965928,0.050561797752809,0.0945205479452055,0.247787610619469,0.03125,0.0591715976331361,0.0349002849002849,0.0202702702702703,0.02,0.114427860696517,0.0683760683760684
"Hmbs",0.00615054183344723,0.0786516853932584,0.0123287671232877,0.0176991150442478,0,0.0532544378698225,0.0491452991452991,0.00675675675675676,0.06,0.0248756218905473,0.00854700854700855
"Hmces",0.0291906667968369,0.0224719101123595,0.0273972602739726,0.0707964601769911,0,0.0355029585798817,0.0313390313390313,0.00675675675675676,0.06,0.0497512437810945,0.00854700854700855
"Hmcn1",0.000292882944449868,0,0,0,0,0,0,0,0,0.368159203980099,0.0256410256410256
"Hmcn2",9.76276481499561e-05,0,0,0,0,0,0.000712250712250712,0,0,0,0.0170940170940171
"Hmg20a",0.0324123791857854,0.106741573033708,0.036986301369863,0.115044247787611,0,0.0769230769230769,0.047008547008547,0.0337837837837838,0.06,0.0796019900497512,0.0512820512820513
"Hmg20b",0.0696085131309187,0.370786516853933,0.0821917808219178,0.353982300884956,0.0625,0.195266272189349,0.173076923076923,0.175675675675676,0.66,0.482587064676617,0.478632478632479
"Hmga1",0.00468612711119789,0.0224719101123595,0.00547945205479452,0.0530973451327434,0,0.00591715976331361,0.00284900284900285,0.00675675675675676,0.02,0.00497512437810945,0.00854700854700855
"Hmga1-rs1",0.000292882944449868,0.00561797752808989,0,0,0,0,0,0,0,0,0
"Hmgb1",0.153080152299131,0.168539325842697,0.0671232876712329,0.185840707964602,0.109375,0.479289940828402,0.231481481481481,0.162162162162162,0.54,0.318407960199005,0.35042735042735
"Hmgb2",0.0123987113150444,0.0224719101123595,0.010958904109589,0.0530973451327434,0.03125,0.029585798816568,0.0733618233618234,0.0202702702702703,0.08,0.0895522388059701,0.0170940170940171
"Hmgb3",0.00849360538904618,0.207865168539326,0.0123287671232877,0.132743362831858,0,0.0177514792899408,0.0213675213675214,0.0202702702702703,0.1,0.0199004975124378,0.0256410256410256
"Hmgcl",0.075563799668066,0.0842696629213483,0.0534246575342466,0.0973451327433628,0,0.165680473372781,0.192307692307692,0.0472972972972973,0.08,0.0945273631840796,0.0854700854700855
"Hmgcll1",0.0236258908522894,0.0393258426966292,0.0383561643835616,0.150442477876106,0,0.00591715976331361,0.00783475783475784,0.027027027027027,0.06,0,0.00854700854700855
"Hmgcr",0.0325100068339354,0.112359550561798,0.0958904109589041,0.221238938053097,0,0.284023668639053,0.150997150997151,0.108108108108108,0.06,0.0447761194029851,0.0170940170940171
"Hmgcs1",0.0438348140193303,0.168539325842697,0.124657534246575,0.539823008849557,0.015625,2.27218934911243,0.312678062678063,0.331081081081081,0.34,0.0497512437810945,0.128205128205128
"Hmgcs2",0.000195255296299912,0,0,0,0,0.00591715976331361,0.0113960113960114,0.00675675675675676,0,0.462686567164179,0.247863247863248
"Hmgn1",0.0697061407790686,0.252808988764045,0.0671232876712329,0.327433628318584,0.140625,0.165680473372781,0.376068376068376,0.162162162162162,1.06,0.527363184079602,0.709401709401709
"Hmgn2",0.0157180513521429,0.0112359550561798,0.0150684931506849,0.0619469026548673,0,0.201183431952663,0.0819088319088319,0.0608108108108108,0.06,0.0497512437810945,0.0256410256410256
"Hmgn3",0.104363955872303,0.348314606741573,0.172602739726027,0.371681415929204,0.015625,0.272189349112426,0.338319088319088,0.162162162162162,0.92,0.109452736318408,0.341880341880342
"Hmgn5",0.216245240652153,0.0449438202247191,0.0150684931506849,0.442477876106195,0.046875,0.372781065088757,0.353988603988604,0.25,2,0.691542288557214,0.64957264957265
"Hmgxb3",0.013374987796544,0.0730337078651685,0.0287671232876712,0.0265486725663717,0,0.029585798816568,0.0192307692307692,0.0135135135135135,0.04,0.0149253731343284,0.0256410256410256
"Hmgxb4",0.0535975788343259,0.0674157303370786,0.0835616438356164,0.176991150442478,0.046875,0.195266272189349,0.0676638176638177,0.0608108108108108,0.1,0.139303482587065,0.153846153846154
"Hmha1",9.76276481499561e-05,0,0,0,0.21875,0,0,0,0,0,0
"Hmox1",9.76276481499561e-05,0,0,0.00884955752212389,0.109375,0.0177514792899408,0.0384615384615385,0.0135135135135135,0.04,0.00995024875621891,0
"Hmox2",0.106804647076052,0.561797752808989,0.13972602739726,0.504424778761062,0.171875,0.763313609467456,0.133190883190883,0.0608108108108108,0.34,0.0796019900497512,0.0512820512820513
